Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-alert-asserted-date.json	1476	1	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	31	118	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-alert-asserter.json	1595	1	0	9	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	31	97	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-alert-degree-of-certainty.json	1516	1	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	89	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-alert-degree-of-severity.json	1568	1	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	72	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-alert-information-comment.json	1832	1	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	27	71	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-alert-pharmaceutical-hypersensitivity.json	3509	1	0	19	1	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	61	143	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-alert-pharmaceutical-treatment.json	1625	1	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26	74	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-alert-restriction-of-care-comment.json	1610	1	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-alert-route-of-transmission.json	1434	2	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	25	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-alert-treatment-description.json	1534	1	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	33	73	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-alert-verified-time.json	1428	2	0	6	0	0	0	0	0	6	0	0	0	0	1	0	0	1	0	0	28	70	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-approved-for-patient.json	1385	2	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-device-source-system-contact.json	2726	2	0	14	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	61	89	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-immunization-is-dose-complete.json	1438	1	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	33	65	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-immunization-legal-authenticator.json	2956	3	0	13	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	65	92	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-immunization-patient-postal-code.json	1463	2	0	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	35	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-immunization-registration-device.json	1822	1	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	38	65	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-inera-ehds-allergy-intolerance.json	6226	2	0	70	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	209	532	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-audit-event.json	3624	1	0	35	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	159	320	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-care-plan.json	3993	2	0	43	0	0	0	0	0	20	0	0	1	0	1	0	0	1	0	0	155	330	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-condition-diagnosis.json	7141	2	0	49	0	0	0	0	0	33	0	0	0	0	0	0	0	2	0	0	246	2408	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-condition-functional.json	4145	1	0	26	0	0	0	0	0	15	0	0	0	1	0	0	0	1	0	0	139	374	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-device.json	3749	2	0	36	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	148	298	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-diagnostic-report-imaging.json	4190	2	0	30	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	111	207	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-diagnostic-report-lab.json	4317	2	0	36	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	121	206	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-diagnostic-report-referral.json	3196	1	0	25	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	104	191	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-document-reference.json	5335	2	0	41	0	0	0	0	1	20	0	0	0	0	0	0	0	1	0	0	161	273	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-encounter.json	4471	1	0	44	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	190	310	0	0	0	12	1	1
fsh-generated/resources/StructureDefinition-inera-ehds-flag.json	11872	5	0	30	1	0	0	0	0	23	0	0	1	0	1	0	0	1	0	0	157	247	0	1	0	12	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-imaging-study.json	3484	1	0	26	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	167	338	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-immunization.json	12651	3	0	64	0	0	0	0	0	102	0	0	0	0	0	0	0	2	0	0	291	470	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-access-log.json	5291	2	0	9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	43	89	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-alert-information.json	43058	6	0	60	0	0	0	0	0	68	0	0	0	0	0	0	0	1	0	0	399	375	0	0	0	21	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-care-contacts.json	22501	5	0	25	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	206	223	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-care-documentation.json	26378	4	0	38	0	0	0	0	0	44	0	0	1	0	1	0	0	1	0	0	253	271	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-care-plans.json	18829	9	0	53	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	171	203	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-diagnosis.json	18546	4	0	22	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	181	221	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-functional-status.json	25106	5	0	26	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	223	250	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-imaging-outcome.json	47417	8	0	51	0	0	0	0	0	104	0	0	0	0	0	0	0	1	0	0	476	470	0	0	0	24	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-laboratory-order-outcome.json	50674	12	0	60	0	0	0	0	0	68	0	0	1	0	1	0	0	1	0	0	539	511	0	0	0	29	1	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-maternity-medical-history.json	50773	15	0	51	0	0	0	0	0	45	0	0	0	0	0	0	0	1	0	0	455	431	0	0	0	24	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-medication-history.json	64956	11	0	64	0	0	0	0	0	52	0	0	0	0	0	0	0	1	0	0	600	499	0	1	0	30	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-observations.json	36686	7	0	35	0	0	0	0	0	27	0	0	1	0	0	0	0	1	0	0	308	278	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-referral-outcome.json	29107	5	0	38	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	300	276	0	0	0	21	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-lm-request-activities.json	5529	3	0	7	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	50	83	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-lm-vaccination-history.json	52182	9	0	46	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	469	322	0	0	0	23	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-medication-statement.json	5561	4	0	62	1	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	176	226	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-observation-base.json	7855	5	0	645	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	230	2772	0	0	0	16	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-observation-growth.json	5393	3	0	30	0	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	237	638	0	0	0	17	1	1
fsh-generated/resources/StructureDefinition-inera-ehds-observation-lab.json	2486	3	0	22	0	0	0	0	0	17	0	0	0	0	1	0	0	1	0	0	175	1447	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-observation-maternity.json	3664	1	0	21	0	0	0	0	1	16	0	0	0	0	0	0	0	1	0	0	163	176	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-organization.json	3435	2	0	17	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	128	137	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-patient.json	2974	2	0	39	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	185	231	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-inera-ehds-provenance.json	3942	2	0	24	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	130	135	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-service-request-referral.json	3323	1	0	23	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	118	128	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-inera-ehds-task.json	3043	2	0	30	0	0	0	0	0	47	0	0	0	0	1	0	0	0	0	0	133	155	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-related-alert-information.json	3737	2	0	8	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	71	82	0	0	0	4	0	0
fsh-generated/resources/ValueSet-assessmentcategory-vs.json	510	1	0	0	0	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	5	43	0	0	0	0	0	0
fsh-generated/resources/ValueSet-clinicaldocumentnotecode-vs.json	522	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-deliverycode-vs.json	437	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	5	31	0	0	0	1	0	0
fsh-generated/resources/ValueSet-diagnosistype-vs.json	475	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	25	0	0	0	0	0	0
fsh-generated/resources/ValueSet-errorcode-vs.json	402	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	23	0	0	0	0	0	0
fsh-generated/resources/ValueSet-examinationstatuscode-vs.json	472	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	23	0	0	0	0	0	0
fsh-generated/resources/ValueSet-fetalpositioncode-vs.json	455	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	25	0	0	0	1	0	0
fsh-generated/resources/ValueSet-growth-observation-type-vs.json	1621	1	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	7	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-prescriptionstatus-vs.json	461	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	24	0	0	0	0	0	0
fsh-generated/resources/ValueSet-referraloutcometypecode-vs.json	489	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	24	0	0	0	0	0	0
fsh-generated/resources/ValueSet-resultcode-vs.json	408	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	23	0	0	0	1	0	0
fsh-generated/resources/ValueSet-se-observation-status-vs.json	1150	1	0	0	0	0	0	0	1	571	0	0	0	0	0	0	0	0	0	0	7	24	0	0	0	0	0	0
fsh-generated/resources/ValueSet-sexcode-vs.json	398	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	23	0	0	0	0	0	0
fsh-generated/resources/ValueSet-typeofcareplan-vs.json	475	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-typeofleavecode-vs.json	449	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	23	0	0	0	0	0	0
fsh-generated/resources/ValueSet-typeofprescription-vs.json	461	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	6	24	0	0	0	1	0	0
fsh-generated/resources/ValueSet-typeofresultcode-vs.json	442	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	24	0	0	0	0	0	0
/input/includes/fragment-header.html	172	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/includes/menu.xml	4530	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/fragment-css.html	160	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	6718	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getimagingoutcome.md	24818	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-issues.md	24086	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getrequestactivities.md	5059	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getaccesslogforpatient.md	5069	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/profiles.md	3627	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/examples.md	722	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getalertinformation.md	20079	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/logical-models.md	3503	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getmedicationhistory.md	24267	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mappings.md	6103	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getcarecontacts.md	10989	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getdiagnosis.md	11872	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getvaccinationhistory.md	25425	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getcaredocumentation.md	15352	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getreferraloutcome.md	16892	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/version-history.md	1054	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getfunctionalstatus.md	11676	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/terminology.md	855	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/search-parameters.md	15800	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/workflow.md	1891	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/downloads.md	663	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getcareplans.md	9709	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	3807	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getlaboratoryorderoutcome.md	23077	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/mapping-getobservations.md	29630	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/mapping-getmaternitymedicalhistory.md	27994	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera.css	21012	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo-header.svg	9269	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/inera-logo-official.svg	9268	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo.png	898	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-thumbnail.png	449	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo.svg	9268	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-logo-negative.svg	9270	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/inera-favicon.svg	304	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	55643	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
